Review Text,Review Title,Review Submit Date and Time
사이다네요,,2018-03-17T01:53:30Z
최고의 수학학습어플,,2018-03-17T01:57:54Z
좋아요!,,2018-03-17T02:08:10Z
,,2018-03-17T02:11:49Z
궁금한 문제 쉽게 풀이 알게되서 좋습니다!!,,2018-03-17T02:25:19Z
괸찮네요,,2018-03-17T02:27:38Z
내가 찍은 문제를 정확히 풀이를 해줘서 좋습니다!,,2018-03-17T02:35:57Z
,,2018-03-17T02:39:50Z
와진짜 저 원래 이런리뷰 잘 안올리는데 이건 진짜좋아요.. 제가 소심한편이라 모르는문제가있어도 선생님께 잘못물어보는데 이런게잇어서 대박이네요..,,2018-03-17T02:40:02Z
사진을 찍었을 때 여러가지 문제가 나오는데 매번 찍을때마다 그 문제가 다르게 나와서 번거로운거 같아요 새로고침 버튼을 만들어 주셨으면 더 편리할꺼 같아요!,,2018-03-17T02:49:41Z
너무감사합니다^^,,2018-03-17T02:50:50Z
진짜 최고ㅜ,,2018-03-17T03:01:45Z
대박임 신박함,,2018-03-17T03:08:57Z
,,2018-03-17T03:11:44Z
간편하고 좋습니다.,,2018-03-17T03:33:05Z
정확도가 너무 높이서 놀랐어요,,2018-03-17T03:33:11Z
,,2018-03-17T03:34:52Z
2문제 질문해봤는데 신기하고 겁나 좋고 바로바로 찾아주세요!,,2018-03-17T03:37:25Z
너무 잘 쓰고 있어요~!,,2018-03-17T03:48:30Z
모르는 수학문제를 볼때 바로 답지를 보며 답을 확인하는게 습관이었는데 이제는 콴다 앱을 이용하여 자세하고 간편한 풀이를 알게 되었다,,2018-03-17T03:48:43Z
모르는문제를 풀이까지같이알려줘서좋아요!,,2018-03-17T03:56:23Z
다른 말 필요없이 최고입니다,,2018-03-17T03:58:16Z
너무 좋아요!!,,2018-03-17T03:58:33Z
"초점이 잘안마추어지네요.ㅠㅠㅠㅠ 초점이 잘맞추어지면,별 5개아니,무한개 드릴께요.",,2018-03-17T04:00:02Z
정말 감사합니다!!!,,2018-03-17T04:11:23Z
초등 2학년 서술형 문제를 찍었는데 4학년 수준의 엉뚱한 유형의 문제가 나왔어요.,,2018-03-17T04:23:41Z
정말좋아요 모르는 문제 바로바로 찍으면 무료로 풀이까지 볼수잇으니까요!!ㅋ,,2018-03-17T04:25:36Z
クヮンダ,,2018-03-17T04:42:06Z
,,2018-03-17T04:43:26Z
좋아요,,2018-03-17T04:47:30Z
수학문제 풀때마다 힘들 었는데 선생님들이 잘 알려줘서 너무 감사하고 유용한 것 같아요.,,2018-03-17T04:44:26Z
자습할때좋음,,2018-03-17T04:52:37Z
너무좋아요!!,,2018-03-17T05:06:38Z
,,2018-03-17T05:06:38Z
짱♥♥♥,,2018-03-17T05:15:19Z
진짜 완전조아요!!!모르는문제 풀이도되고 쉽개공부할수잇을것같네요ㅎㅎ,,2018-03-17T05:16:07Z
친구 소개로 설치 했는데 진짜 유용해요,,2018-03-17T05:12:34Z
,,2018-03-17T05:34:28Z
넘 좋아요ㅠㅠ,,2018-03-17T05:38:10Z
학원문제 모르는거 풀수있어서 좋아욤,,2018-03-17T05:42:37Z
질문권을 사야한다는 단점도 있지만 무료질문이 있다는것이 좋네요😙,,2018-03-17T05:43:41Z
이 앱 진짜 좋은 것 같습니다.!,,2018-03-17T06:10:29Z
정말좋아요 이런거 처음봐여 이거 완전 강추드림,,2018-03-17T06:13:22Z
정말 좋아요! 질문하면 답이 오고ㅎ 다만 질문하려면 일주일은 기다려야한다는 게 아쉬우ㅓ요.. 모르는게 있으면 바로바로 물어봐야아는데 그러지못해서..,,2018-03-17T06:22:20Z
다 좋은데 선생님께 질문하려면 돈 써야한다닛..,,2018-03-17T06:27:22Z
추천으로 깔았는데 써보니까 수학 외에도 되고 너무 좋네요❤,,2018-03-17T06:48:15Z
광고로 많이 봤었는데 수학문제가 잘 안풀려서 광고봤던 기억으로 한번 깔아봤더니 사진만 찍어도 풀이과정까지 다 나오고 너무 좋네요 특히나 수학 공부가 어려운 저에게 큰 도움이 되었어요,,2018-03-17T07:08:44Z
진짜 여기계신 선생님분들 너무친절하시고 서술형 같은경우도 이해가 너무잘됬어요!! 시험기간에 도움이 많이되는 앱입니다-!!,,2018-03-17T07:10:18Z
문제를 풀다가 어려움에 빠져있을 때 시간의 낭비없이 빠르게 해결할 수 있게 된 것같아서 정말 좋은 것같아요!!!!,,2018-03-17T07:24:54Z
좋아요 ㅎㅎ,,2018-03-17T07:28:20Z
최고,,2018-03-17T07:47:52Z
,,2018-03-17T07:55:27Z
이 앱 덕분에 수학에 자신감이 붙네용 ^^,,2018-03-17T08:06:51Z
너무 좋네요!그냥 찍으면 나오고 풀이 쉽고!!,,2018-03-17T08:09:35Z
수학 어려운 문제를 해답지없어도 풀이가 나와있어 좋다.,,2018-03-17T08:11:07Z
정말 질문하기 힘든경우에도 도움을 받을 수 있어 좋아요,,2018-03-17T08:29:55Z
좋아요,,2018-03-17T08:43:08Z
이 앱을 사용하여 보니까 모르는 문제도 알기 쉽게 설명해줘서 훨씬 이해가 잘 갔던 것 같아요 이런 앱을 만들어 주셔서 감사드려요,,2018-03-17T08:43:32Z
좋아요,,2018-03-17T08:48:03Z
콴다활용해서 공부 열심히 할 수 있을거같아요 감사합니다,,2018-03-17T08:53:23Z
,,2018-03-17T08:55:53Z
생전처음으로 리뷰쓰게하네요. 지금까지 썼던 질문 앱 중에 최고입니다..왠만한 문제들은 찍으면 바로바로 해설이 나오고 안 나온다고 하더라도 선생님한테 보내면 친절하게 답변이 오니...정말 최고입니다!!,,2018-02-08T14:16:29Z
,,2018-03-17T09:43:42Z
이앱은 몰르는 문제 찍어서 보내면 답이 나오고 풀이도 나와서 아주 좋은 앱인것같아요,,2018-03-17T09:43:30Z
,,2018-03-17T09:45:22Z
풀이를 이해하기 쉽게 설명해주세요^^,,2018-03-17T10:17:53Z
문제는 알려줘서 좋긴한데 질문권이 있어야 해서 아쉽네요..,,2018-03-17T10:28:56Z
선생님 매칭도 나름 빠르고 모르는 문제 과외쌤있는거처럼 이해잘되게해줘용😄,,2018-03-17T10:39:44Z
급할때 되게 유용해요!,,2018-03-17T10:39:57Z
문제풀이에 도움이 많이 되네요 감사합니다,,2018-03-17T11:07:23Z
,,2018-03-17T11:10:49Z
,,2018-03-17T11:14:14Z
최고,,2018-03-17T11:21:53Z
정말좋아요,,2018-03-17T11:24:35Z
,,2018-03-17T11:33:42Z
최고에요,,2018-03-17T11:35:10Z
이거 완전 대박임!수학 모르는 거 찍었는데 다나옴 이거 만드신분 감샤합니다!,,2018-03-17T11:43:57Z
이건 혁명이에요ㅠ굳굳굳,,2018-03-17T11:51:33Z
선생님들이 너무 다 친절하시고 도움이 많이 됬어요 ㅠ 감사합니다,,2018-03-17T11:53:02Z
질문권이 없어서 질문을 못해요. ㅠㅠ,,2018-03-17T11:54:03Z
진짜 간단해서 좋네요 이제 고1되서 수학이 어려운참이었는데 ㅠ,,2018-03-17T11:57:25Z
굿!,,2018-03-17T11:59:59Z
good!,,2018-03-17T12:01:29Z
좋아여,,2018-03-17T12:08:39Z
진짜로좋은듯..,,2018-03-17T12:11:57Z
와 진짜 이거 엄청 좋아욬ㅋㅋㅋㅋㅋ 이거 사진 찍기만 하면 답 나오니까 답지 보는것 보다 더 빠른거같고...ㅋㅋㅋㅋ 시간절약도 되고 완전 좋아옄ㅋㅋㅋ,,2018-03-17T12:15:35Z
하...다른 문제를 몰라서 찍었는데 질문권이라고 해서 꼭 사야 가능한겁니까. 비슷한 문제는 보면 되지만 다른문제는 어떻하라구요.다른문제는 질문권...을 이용해야한다는건데 그런건 1개나 2개 정돈 써보라고 쌤플(?)같은건 안줍니까? 하,,2018-03-17T12:23:19Z
모르는 문제를 혼자 알아낼려고 힘들었어요 그치만 콴다의 쉬운 풀이와 해설이 너무 좋네요.,,2018-03-17T12:30:10Z
,,2018-03-17T12:31:37Z
좋음,,2018-03-17T12:35:00Z
와 이거만든 사람최소 아인슈타인보다 똑똑하다 ㅈㅅ 어쨋든 엄청좋은앱임 이거모르는문제엿는대 하고보니 완전쉬움 짱짱,,2018-03-17T12:37:50Z
이 앱을 통해 수학뿐만아닌 다른 과목도 더 쉽게 풀수 있게됬어요 !,,2018-03-17T12:42:38Z
와 오지고 지리고 레잇고 알파고 포켓몬고 급으로 좋은데 안 나오는게 있어서 아쉽,,2018-03-17T12:47:41Z
,,2018-03-17T12:50:42Z
이 앱은 진짜 가아아앙추 문제 모를때 ㅇㅋ! 헷갈릴때 ㅇㅋ! 이렇게 정확하고 빠른 앱은또 처음이네요 감사합니다 ㅎ,,2018-03-17T12:52:57Z
,,2018-03-17T12:59:06Z
몰랐던 문제를 쉽게 알게되어 좋았다,,2018-03-17T12:59:11Z
좋다,,2018-03-17T12:59:35Z
모르는 문제풀때 진짜 편해요!,,2018-03-17T13:09:38Z
5초면 바로 나오고 모르는 문제들은 콴다가 알려주니까 좋은거 같고 이런 앱이 있어 편리해요!,,2018-03-17T13:13:06Z
이 앱 덕분에 수학이 쉬워졌어요♥ 이 앱 만드신분께 감사하고 사랑하고 존경합니다아♥,,2018-03-17T13:19:17Z
우아유ㅠㅠㅠ 이앱 정말 좋아요! 앞으로도 너무 잘쓸것 같아요!,,2018-03-17T13:22:19Z
너무너무 좋아요,,2018-03-17T13:23:30Z
님들 수학은 끝까지 생각하시고 정 안되면 보셔야합니다 꼭~!,,2018-03-17T13:23:33Z
평소에 수학 문제가 어려운데 답지가 없으면 학원을 안 다녀서 어디 물어볼 데도 없고 힘들었는데 이 앱을 통해서 모르는 문제도 해결할 수 있고 실력도 조금씩 느는 것 같아서 좋습니다!,,2018-03-17T13:34:58Z
모르는 문제를 짧은 시간안에 풀이를 해주고 풀이도 이해하기 쉽게 해줘서 좋았습니다! 이해안되더라도 질문을 할 수 있어서 좋았습니다!,,2018-03-17T14:04:49Z
아ㅜ진짜ㅜ대박 좋은거같아요,,2018-03-17T14:09:26Z
취지와 기획은 좋음 하지만 선생님들이 쉬운문제만 풀려하네요 어려운 문제는 많이 패스한순으로 몇몇뽑아서 '이달의 난제'를 만들어 맞추면 더좋은 보상을주는게 어떨까요?,,2018-03-17T14:18:31Z
좋아요,,2018-03-17T14:23:47Z
이런 앱잇다는것에 반신반의 햇는데 매우 좋ㅇ은 앱같네요!,,2018-03-17T14:27:38Z
"굉장히 편한 앱이에요!! 처음 막 콴다가 생겼을때 깔았다가 지웠었는데, 필요해서 다시 깔아보니 굉장히 발전했어요 문제집 문제를 찍어서 검색할 수도 있고 막히는 문제에서 바로바로 질문/검색할 수 있으니 좋네요~",,2018-03-17T14:29:49Z
최고... 말이 필요 없네요,,2018-03-17T15:10:01Z
이 앱 발견하고 나서 수학이 조금 쉬워졌어요 수학 잘 못 푸는 친구한테 이 앱 추천해야할듯해요,,2018-03-17T15:18:29Z
공부가 어려웠는데 잘 이해가되요!!,,2018-03-17T15:19:50Z
진짜 어려운 문제 혼자 끙끙거리며 풀다가 이 앱 알자마자 진짜 잘 풀려지더라구요 이해도 잘되고 게다가 거의 제가 사진 찍은 문제랑 똑같은 문제의 해설과 답이 대부분 뜨더라구요!! 그래서 더 편리하고 신뢰감도 쌓이는 거 같네용 ㅎㅎ,,2018-03-17T15:52:51Z
great,,2018-03-17T16:10:26Z
정말 좋습니다 굳,,2018-03-17T16:20:07Z
시작할 때 화면이 떠서 들어가려고 하니까 시작 버튼을 눌러도 계속 실행할 수 없다고 하고 페이스북 인증도 했는데 계속 이러네요..문제가 뭔가요?,,2018-03-17T16:50:20Z
,,2018-03-17T17:09:57Z
앱 너무좋음!,,2018-03-17T18:44:12Z
진짜좋아요 ㅜ,,2018-03-17T21:15:33Z
너무 감사합니다!! 처음에는 친구추천으로 깔아봤었는데 그땐 4학년이라 어려운게 별로 없어서 지웠었는데 5학년이 되니까 어려운 것도 많더라구요ㅠ 방금 다시 깔아서 수학학원에서 졸아서 못푸는 문제 찍어보았는데!! 너무 좋은것 같아요♡ 이런앱 만들어주셔서 감사합니다!! 더 좋게 업데이트 되는 것도 기대하겠습니당*&gt;□&lt;*,,2018-03-17T23:27:09Z
진짜 이 앱 너무 좋아요. 제가 수학을 못하는 편인데 주말에 모르는 문제가 있을때 물어볼 사람도 없어서 난감했는데 이 앱 덕분에 수월해 졌어요,,2018-03-18T00:26:24Z
정말 편리합니다.,,2018-03-14T14:44:22Z
와..공부할때 어려운 문제가 바로나오고..진짜 이앱 강추해드려요..,,2018-03-18T00:36:57Z
너무 좋습니다!,,2018-03-18T00:38:20Z
좋네요,,2018-03-18T00:44:12Z
,,2018-03-18T00:51:12Z
수학문제풀때 어려움이줄었어요,,2018-03-18T00:55:14Z
너무좋아요,,2018-03-18T01:00:40Z
,,2018-03-18T01:40:01Z
진짜 진짜 좋아요 여러분 독학하느라 힘든부분도 많은데 엄청 빨리 쉽게 문제 풀이 해주십니다 무료질문권도 5일에 한번씩 주시고 사진으로 질문하는것도 편리해서 좋아요 추천합니당 !!,,2018-03-18T01:37:45Z
풀이를 자세히알려주셔서 수학공부하기가 좀 편해졌어요,,2018-03-18T01:46:36Z
너무 좋아용,,2018-03-18T01:51:43Z
문제풀이가 빠르고 정확해요,,2018-03-18T02:17:52Z
,,2018-03-18T02:19:15Z
로그인이안됨,,2018-03-18T02:28:49Z
그때그때 모르는 문항들을 해결할 수 있어서 좋아요.,,2018-03-18T02:33:09Z
,,2018-03-18T02:38:51Z
너무 좋아용,,2018-03-18T02:42:45Z
정말 편리하게 공부할수 있어요 선생님께 질문할수 있어서 더 좋은거 같아요,,2018-03-18T03:01:49Z
"여러분,이 앱깔때 다시 한번더 생각해 보세요.수학문제 풀다가 모르는것 나오면 별표 쳐 놨다가 직접 학교선생님이나 학원선생님께 물어보면 되는데 왜 이 콴다를 사용하나요?이거에 대한 근거를 제시하면서 사용했으면 좋겠어요.",,2018-03-18T03:28:27Z
모르는 문제 다 답변 해줘서 너무 좋아요,,2018-03-18T03:55:58Z
진짜 농담이아니고 정말정말 좋아요!!,,2018-03-18T04:00:19Z
좋음 ㅎ,,2018-03-18T04:01:11Z
제가 알고싶은 답이 전혀 안나오네요 어떻하죠?처음엔 좋을줄 알았는데 찍고나니 이상한 답만 나오네요,,2018-03-18T04:29:38Z
정말 좋음 강추,,2018-03-18T04:29:36Z
완전 좋아요!! 근데 아쉬운 점이 재 질문 했는데 좀 느려요..,,2018-03-18T04:46:36Z
답지에도 풀이가 생략되있는게 많아서 이해안되는 부분이 많았는데 콴다알고나서 궁금증이 많이 풀렸습니댜!! 너무너무 좋은 앱인것같아요,,2018-03-18T05:03:42Z
선생님한테 물어보기 곤란한문제가 사진찍으면 풀이가나오니까 너무편해요!,,2018-03-18T05:05:05Z
수학문제를 쉽고 빠르게 쓸수있어서 좋았어요 조금 아쉬운점은 아이들이 쓰는건데 결제를 해야한다니... 그점을 보안해주세요,,2018-03-18T05:26:42Z
좋네요.,,2018-03-18T05:36:45Z
,,2018-03-18T05:41:11Z
죄송합니다 제가 문제를 내고 끈어서 죄송해요 선생님,,2018-03-18T05:41:36Z
아주완벽해요 풀이가아주정학하게나오고 시간도많이안들어서좋아요,,2018-03-18T05:43:21Z
정말좋은앱같아요 ! 모르는걸 질문하면 바로바로 알려주셔서 최고로 좋은거같아요 ㅠㅠㅠ,,2018-03-18T03:42:48Z
"정말 혁신적인 앱입니다. 다만 문제에 낙서가 되어있을때 검색이 잘 안되는 점을 개선해주시고 무엇보다도 ""내가 찍은 문제의 답변 기록을 한군데에서 모아볼수 있는 기능""을 추가해주시면 정말 감사하겠습니당ㅎㅎ",,2018-03-18T05:59:12Z
ㄱㅜㅅ굿,,2018-03-18T06:20:00Z
,,2018-03-18T06:42:32Z
,,2018-03-18T06:46:35Z
정말좋은듯,,2018-03-18T06:55:13Z
저 인증도 이미해서 다른건 다되는데 구글 인증 안받았다고 나오네여 그리고 이메일 아이디나 비밀번호는 거의 매일 쓰는거여서 잘기억히고 틀리게 없는데 이메일이 틀렸다나오고요,,2018-03-18T06:59:45Z
답지 없을 때 진짜 좋은 것 같아요!!:),,2018-03-18T07:04:13Z
어려운문제도 쉽게이해되요,,2018-03-18T07:06:20Z
우와~여러분 이 앱을 다운 받을까 말까 고민하신다면 바로 다운받으세요오! 정말 모르고 힘든 문제도 한번에 인식해서 풀이 과정을 알려주더라구요. 제가 이제 6학년 올라가는데 학원 문제집이 중2 문제가 나와서 엄청 힘들었거든요..근데 이 앱에서는 하나하나 풀이 과정도 다 알려주니 너무 편리하고 어떻게 이 답이 나오는지도 알수 있었어요♥진짜 운영자님 너어무 감사해요!! 진짜 감사합니다!!♥별 무제한으로 드리고 싶네요-★,,2018-03-18T07:11:33Z
완전좋아요!!!!,,2018-03-18T07:20:05Z
이건 수학문제 풀이의 혁명인듯,,2018-03-18T07:21:07Z
이 앱을 사용하고 나서는 수학이 좀 더 쉽게 느껴지고 선생님들 덕분에 끙끙 앓던 문제들도 해결 되어 너무 좋고 편리한 앱입니다 자주 이용할게요!,,2018-03-18T07:21:50Z
저 리뷰 남겨본 적 처음인데 진짜 좋아요 무료로 이렇게 좋은 해설이 나오다니ㅜ진짜 최고에요,,2018-03-18T07:25:05Z
기능은 좋아요!!당연히 유료지만 ㄷㅎ,,2018-03-18T07:30:43Z
광고보고 처음 써봤는데 문제풀이가 자세히 나와서 좋아요. 언제든지 빠르게 모르는 문제를 잘 알수있어서 저에게 많은 도움이 되는것같아요!!,,2018-03-18T07:39:19Z
좋네요,,2018-03-18T07:44:56Z
,,2018-03-18T07:48:14Z
그냥 짱 !,,2018-03-18T08:08:02Z
좀 아쉬운 점이 있읍니다 이 어플을 통해 실력이 악화될수있다는 점을 고려를 해봐야 되지 않을까요?^^(정답만보고) 이 어플을 악용하는분들이 있을수 있어서 좀더 보안 체계를 강화시켜야 할것같네요.,,2018-03-18T08:06:12Z
,,2018-03-18T08:15:01Z
완전 편해요!!,,2018-03-18T08:15:41Z
너무너무 쪼아용,,2018-03-18T08:18:54Z
,,2018-03-18T08:20:16Z
최고!!,,2018-03-18T08:23:40Z
질문하면 금방금방 답 해주시고 알기쉽게 설명해주시니까 이것만큼 좋은 앱 없는것같아요!,,2018-03-18T08:47:17Z
,,2018-03-18T08:58:13Z
저 중학생인데 이거때문에 수학80점에서 95점됬어요,,2018-03-18T08:58:04Z
요거 수포자(?) 님들이나 수학할때 어려우신 분들 쓰시면 진짜 굿템인거 가타요!!이해도 잘되고여!!,,2018-03-18T09:00:12Z
좋아요,,2018-03-18T09:03:44Z
문제를 쉽게 풀수가 있어요~!,,2018-03-18T09:08:53Z
어려운 문제도 아주 쉽게 풀수 있어서 너무 좋아요.. 짱입니다,,2018-03-18T09:06:20Z
,,2018-03-18T09:18:56Z
정말 좋구여 정말 필요해요,,2018-03-18T09:19:31Z
숙제할때 도움받았음 짱임,,2018-03-18T09:19:48Z
"이런 앱 만들어주셔서 감사해요!! 시간절약에, 이해도잘돼는풀이에다 이렇게 빠르고빠른 문제풀이..! 감사해요",,2018-03-18T09:23:53Z
,,2018-03-18T09:25:50Z
,,2018-03-18T09:26:17Z
,,2018-03-18T09:37:57Z
완전 괜찮아서 쓰기 좋아요!!,,2018-03-18T09:40:58Z
,,2018-03-18T09:43:16Z
,,2018-03-18T09:45:27Z
,,2018-03-18T09:47:11Z
짜증나,,2018-03-18T09:48:42Z
아 이 어플 진짜 좋아요 ㅎㅎ,,2018-03-18T09:50:11Z
,,2018-03-18T09:52:51Z
선생님들이 쉽게 이해잘되게설명을해주셔서 금방이해가갔어요!!!,,2018-03-18T09:58:22Z
